seqname trgroup start_5prime stop_5prime trlength seqlength trprop start_3prime stop_3prime
10281c30-5fac-442c-9eb8-b5e8b6b0ee17 1 66 305 239 347 68.88 -43 -282
1028af64-4c04-4737-afdb-8047a43d55a8 1 83 224 141 1183 11.92 -960 -1101
1028af64-4c04-4737-afdb-8047a43d55a8 2 287 483 196 1183 16.57 -701 -897
102b06a7-41f4-47f3-9b0d-02bf09638656 1 569 596 27 2480 1.09 -1885 -1912
102b06a7-41f4-47f3-9b0d-02bf09638656 2 1377 1407 30 2480 1.21 -1074 -1104
102b06a7-41f4-47f3-9b0d-02bf09638656 3 1934 1986 52 2480 2.1 -495 -547
102b06a7-41f4-47f3-9b0d-02bf09638656 4 2008 2085 77 2480 3.1 -396 -473
102b06a7-41f4-47f3-9b0d-02bf09638656 5 2242 2457 215 2480 8.67 -24 -239
102b4dc7-898b-4719-a5c5-bab5f0754136 0 0 0 0 4640 0 0 0
102db904-f79b-40f8-9d39-ad45b9258bb0 1 61 212 151 2327 6.49 -2116 -2267
102f190c-0078-4169-b9e6-1f7a89a2f803 1 60 434 374 464 80.6 -31 -405
10311c19-e577-400d-9ef3-9f8652e0e4fa 0 0 0 0 7643 0 0 0
10326c55-057b-4879-97d0-fbb4ed07f79e 0 0 0 0 2231 0 0 0
1032d148-8a9a-4b67-847a-b5d0cfc86391 0 0 0 0 232 0 0 0
103300ac-9232-441e-ab53-30a6d4b61808 1 61 277 216 281 76.87 -5 -221
1035d426-e3a9-4a1b-ab1a-32dcad2fb057 1 3298 3868 570 3880 14.69 -13 -583
1037172d-9ebd-4052-a455-fe0c8d6e01c4 0 0 0 0 869 0 0 0
10386c85-0a14-4f37-94a3-d34d964f355b 1 59 655 596 1116 53.41 -462 -1058
10386c85-0a14-4f37-94a3-d34d964f355b 2 688 997 309 1116 27.69 -120 -429
10386c85-0a14-4f37-94a3-d34d964f355b 3 998 1040 42 1116 3.76 -77 -119
1038e84a-3521-474c-a8c4-6999754a74ad 1 443 647 204 654 31.19 -8 -212
103e388e-8dd1-4de2-a0c5-96fa2b31f7b9 1 21 227 206 865 23.82 -639 -845
103e388e-8dd1-4de2-a0c5-96fa2b31f7b9 2 275 396 121 865 13.99 -470 -591
103e388e-8dd1-4de2-a0c5-96fa2b31f7b9 3 477 822 345 865 39.88 -44 -389
1043cf93-f31a-489e-ae86-ee3080c0c078 1 3365 3392 27 4364 0.62 -973 -1000
1047b420-16cf-4f7f-b52e-c1e9afee8863 1 29 142 113 854 13.23 -713 -826
1047b420-16cf-4f7f-b52e-c1e9afee8863 2 172 318 146 854 17.1 -537 -683
1047b420-16cf-4f7f-b52e-c1e9afee8863 3 398 808 410 854 48.01 -47 -457
1048af08-b846-451b-80f6-353bad448022 1 50 326 276 384 71.88 -59 -335
104a75ed-f51a-4a9f-9bf0-0a6f3e24e33b 1 63 153 90 356 25.28 -204 -294
104b7889-8d88-4118-99fa-270b7ad84481 1 28 207 179 821 21.8 -615 -794
104b7889-8d88-4118-99fa-270b7ad84481 2 327 643 316 821 38.49 -179 -495
104fcd83-175d-4f87-8e5b-7d7194e11c86 0 0 0 0 235 0 0 0
105017af-67ce-42cf-9428-eaa6a1fdb1d7 1 1493 1668 175 1707 10.25 -40 -215
10518c2a-4879-4e4d-92f6-47e387fef06e 0 0 0 0 277 0 0 0
105fa50b-0d93-4c73-9d34-6de56802462c 0 0 0 0 1418 0 0 0
10605fb1-876a-42b8-a209-dacdd380be66 1 20 155 135 699 19.31 -545 -680
10605fb1-876a-42b8-a209-dacdd380be66 2 386 649 263 699 37.63 -51 -314
10670b87-d154-4a2f-8d5a-a20a162b142b 0 0 0 0 2060 0 0 0
106ce136-be97-4e4b-a00b-2fc2444cd45a 1 21 500 479 512 93.55 -13 -492
10718717-17cc-44c8-ae9c-59afccce9d91 1 1703 1766 63 3607 1.75 -1842 -1905
10727917-742b-4493-b233-a4c140d22823 0 0 0 0 1723 0 0 0
1072f6df-67c4-452b-9eb7-59c95770cd3a 1 2077 2125 48 2719 1.77 -595 -643
1072f6df-67c4-452b-9eb7-59c95770cd3a 2 2520 2548 28 2719 1.03 -172 -200
1074537c-3ef4-4ae7-aac5-aaf1dc5e02a8 1 65 318 253 369 68.56 -52 -305
1076ad67-dd86-436d-9269-8d7e93780848 1 114 540 426 663 64.25 -124 -550
107a58ab-3f79-441d-ae24-e12250770acf 0 0 0 0 2429 0 0 0
107af26e-2808-4e44-a394-df9bf6467548 1 27 276 249 366 68.03 -91 -340
107ec27f-c80a-4d2b-aa67-8ff52fb11eb7 0 0 0 0 5058 0 0 0
10823162-80d4-4f80-813f-e21ea966315a 1 174 495 321 606 52.97 -112 -433
1089aa98-07b4-4339-ab5a-403f09b8fc0b 1 26 603 577 1617 35.68 -1015 -1592
1089aa98-07b4-4339-ab5a-403f09b8fc0b 2 833 1079 246 1617 15.21 -539 -785
1089aa98-07b4-4339-ab5a-403f09b8fc0b 3 1185 1574 389 1617 24.06 -44 -433
108c83d6-7392-4655-a049-0e53297fe801 0 0 0 0 772 0 0 0
108c8f4a-14aa-4947-a32a-ec018d8fccf0 0 0 0 0 510 0 0 0
108f843f-861a-46ee-a473-24a97361d1d9 0 0 0 0 2918 0 0 0
1092ca8a-1fb8-44f8-976c-a0d0a0c72747 0 0 0 0 1972 0 0 0
10944c9f-c1a4-4859-a774-64ef1a76ed0a 0 0 0 0 1471 0 0 0
109aa07e-6005-465b-bbe1-1bc299d31790 0 0 0 0 980 0 0 0
109f1b45-3d93-4b2b-af2d-928661fe07ab 0 0 0 0 1945 0 0 0
109ffb25-fd53-4f66-97f6-854d552805e5 0 0 0 0 4215 0 0 0
10a0161a-07e6-4670-84b6-0e0a5135f8cc 0 0 0 0 1728 0 0 0
10a529c2-d38d-4b1e-82fa-d8a393f53b91 1 606 693 87 1269 6.86 -577 -664
10a529c2-d38d-4b1e-82fa-d8a393f53b91 2 763 818 55 1269 4.33 -452 -507
10a529c2-d38d-4b1e-82fa-d8a393f53b91 3 820 1028 208 1269 16.39 -242 -450
10a529c2-d38d-4b1e-82fa-d8a393f53b91 4 1029 1269 240 1269 18.91 -1 -241
10a9c6ec-c106-4c40-87ad-a58365f92a25 1 74 284 210 314 66.88 -31 -241
10b1539f-bb3e-44d1-b47c-71cd69a8328e 1 142 539 397 586 67.75 -48 -445
10b73467-fa2e-4f81-9363-7e7e441a5bcd 1 91 423 332 5871 5.65 -5449 -5781
10b96b3b-c099-4bbc-9f18-18df348155e7 0 0 0 0 1600 0 0 0
10bc234e-b0e1-4925-9268-46ee3d1513b4 0 0 0 0 294 0 0 0
10c0c918-df70-4ad6-9bd8-e64687a05d54 0 0 0 0 757 0 0 0
10c2dcba-f2f0-4aab-b755-2727119a16d9 0 0 0 0 947 0 0 0
10c4c575-09e4-4be7-94a6-0914dc3069ef 0 0 0 0 578 0 0 0
10c53707-0572-4b48-bf24-89fd6246466e 1 20 279 259 284 91.2 -6 -265
10c828a0-fd82-4c18-99bd-bbe8a18322a9 0 0 0 0 2202 0 0 0
10c9d051-9431-4b4f-b306-d780e8853ac0 1 107 262 155 407 38.08 -146 -301
10d1af15-08de-44bd-a0a3-1768e0343bbb 0 0 0 0 670 0 0 0
10d888e0-404a-4f4a-bf3c-4c1172660f46 0 0 0 0 1152 0 0 0
10d8ceb0-575f-49a9-a58b-c9819a53b0d7 1 81 327 246 416 59.13 -90 -336
10da4710-9ae4-48bb-9ab5-579d54032b78 1 60 348 288 1792 16.07 -1445 -1733
10dd7fda-fccc-451b-8abf-f41efa43fc1f 1 2487 2526 39 4295 0.91 -1770 -1809
10dd7fda-fccc-451b-8abf-f41efa43fc1f 2 3720 4142 422 4295 9.83 -154 -576
10dd7fda-fccc-451b-8abf-f41efa43fc1f 3 4143 4187 44 4295 1.02 -109 -153
10dd7fda-fccc-451b-8abf-f41efa43fc1f 4 4205 4295 90 4295 2.1 -1 -91
10dd8f43-2719-4a46-8a5f-6cb432444745 1 59 335 276 379 72.82 -45 -321
10dda83a-4c1d-414a-ac7a-13b462f1f43a 1 19 2151 2132 3423 62.28 -1273 -3405
10dda83a-4c1d-414a-ac7a-13b462f1f43a 2 2190 2353 163 3423 4.76 -1071 -1234
10dda83a-4c1d-414a-ac7a-13b462f1f43a 3 2411 2585 174 3423 5.08 -839 -1013
10dda83a-4c1d-414a-ac7a-13b462f1f43a 4 3058 3269 211 3423 6.16 -155 -366
10e323e9-d36d-48b6-bc20-898ed703022b 1 79 196 117 410 28.54 -215 -332
10e3664b-8dd0-4935-8316-49ad9b1cc372 0 0 0 0 4899 0 0 0
10efd094-4a84-41c0-bb5d-6fc44bcefdfd 1 28 288 260 501 51.9 -214 -474
10f2f852-f7ad-432b-80e2-75e34f80a934 1 30 688 658 1304 50.46 -617 -1275
10f2f852-f7ad-432b-80e2-75e34f80a934 2 845 1251 406 1304 31.13 -54 -460
10f8230b-c017-4e54-ad7e-62834778acd8 0 0 0 0 239 0 0 0
10fb532a-5ccd-4ad5-95b7-3d470ca9be0d 0 0 0 0 237 0 0 0
10fb9dfd-d512-4414-80d4-1ff50b4b4061 0 0 0 0 2447 0 0 0
1101a33d-d5df-4986-91ce-dfa8d6eace80 1 334 420 86 482 17.84 -63 -149
1101d96e-c32d-4aa6-b2e0-16606cb6c39f 1 1717 1864 147 1958 7.51 -95 -242
110aaa69-68ac-4d75-a424-c7c0beb8ecf7 1 2189 2436 247 2625 9.41 -190 -437
110e696b-9753-4882-9222-1019c64fa444 0 0 0 0 420 0 0 0
110ea5dc-fe4f-4de9-8fed-bfc6ddcb5075 1 59 289 230 315 73.02 -27 -257
111ac910-7820-4296-9ee0-e1146cb4640c 0 0 0 0 363 0 0 0
111b0c63-1505-41b8-ba94-56fd34b1a17e 0 0 0 0 991 0 0 0
111e1a54-5e4d-443e-84cf-2f391367645f 1 20 349 329 943 34.89 -595 -924
111e2d63-9b6b-45af-ac11-fdb5cff0c3d8 0 0 0 0 2246 0 0 0
111f72bc-ca51-4e4f-bc75-82fa36bd84ee 1 458 483 25 1757 1.42 -1275 -1300
111f994d-1bc1-4804-8330-fb218692cfb7 0 0 0 0 6177 0 0 0
1120df26-ff8b-49b4-937f-a1487fc15b20 0 0 0 0 412 0 0 0
11290e19-01e1-49bf-88a8-ed25f3d17f1f 1 2355 2533 178 5435 3.28 -2903 -3081
11290e19-01e1-49bf-88a8-ed25f3d17f1f 2 2615 2686 71 5435 1.31 -2750 -2821
11290e19-01e1-49bf-88a8-ed25f3d17f1f 3 4818 4908 90 5435 1.66 -528 -618
11290e19-01e1-49bf-88a8-ed25f3d17f1f 4 4917 4977 60 5435 1.1 -459 -519
11290e19-01e1-49bf-88a8-ed25f3d17f1f 5 4996 5119 123 5435 2.26 -317 -440
11290e19-01e1-49bf-88a8-ed25f3d17f1f 6 5160 5342 182 5435 3.35 -94 -276
11290e19-01e1-49bf-88a8-ed25f3d17f1f 7 5343 5435 92 5435 1.69 -1 -93
112e4eba-a30f-474b-8c26-4b51ec3afe4a 1 1058 1096 38 4263 0.89 -3168 -3206
112ec3a8-dd8b-48d8-b281-1bf225424363 0 0 0 0 442 0 0 0
1130a18e-efcf-4ce5-9179-8c53caaabaf8 1 63 506 443 956 46.34 -451 -894
1130a18e-efcf-4ce5-9179-8c53caaabaf8 2 567 771 204 956 21.34 -186 -390
114019a5-7661-4e46-aa2c-2022f665822d 1 958 1105 147 2682 5.48 -1578 -1725
1149fc75-e73d-4fb6-8a27-baa8fc59c57f 1 75 268 193 299 64.55 -32 -225
114b6d94-fcd0-4006-be30-e8e3d06e5527 0 0 0 0 342 0 0 0
114e7714-e25e-4429-89aa-62b008955553 1 29 1458 1429 1458 98.01 -1 -1430
11510e69-94cf-43f4-87b3-6a4f7df83249 0 0 0 0 5121 0 0 0
115351b4-7b4c-4b5b-8c9e-8f29ddba8b94 1 202 309 107 354 30.23 -46 -153
11570c74-9520-4444-978b-4e3c11b3c68c 1 22 136 114 476 23.95 -341 -455
115d6909-1d25-4710-951b-0367b6df0a5c 1 143 325 182 364 50 -40 -222
115f1aa6-984d-462b-9e2e-01ea06061e50 0 0 0 0 830 0 0 0
1160dab0-ed81-49d2-b800-71d6cfc29db3 1 63 486 423 4329 9.77 -3844 -4267
1161f58c-b981-443d-8b8f-b94a486bf7ce 0 0 0 0 2197 0 0 0
1165bf96-5220-4320-93b5-c41574586fd9 0 0 0 0 850 0 0 0
11678c4a-2125-4ec4-9351-6234e1817c54 1 404 510 106 581 18.24 -72 -178
116d17b8-4865-48ee-977a-3617fee548d1 1 1400 1467 67 1757 3.81 -291 -358
116e70a1-d42f-4cd0-9527-3817494719c4 0 0 0 0 1976 0 0 0
1171ddd5-ef54-49dd-b722-3e8b6c2f1d62 0 0 0 0 3675 0 0 0
1173acbe-dad7-405f-99fe-8560ae6b93e6 1 3053 3312 259 6030 4.3 -2719 -2978
11748315-2973-4e14-a153-d4164fb684de 0 0 0 0 4258 0 0 0
1175c254-50da-4cb5-b6e5-9050c23f18fa 0 0 0 0 1362 0 0 0
11766b59-7a7a-4d99-a86f-e6021fa3353a 0 0 0 0 242 0 0 0
117679b5-f6c2-43ce-9278-61cd47b88277 0 0 0 0 202 0 0 0
11775bb2-6776-4082-990a-98c954e8ce5b 0 0 0 0 2033 0 0 0
117a289b-54de-4975-8adb-103a142831de 1 60 367 307 1202 25.54 -836 -1143
117a289b-54de-4975-8adb-103a142831de 2 491 1190 699 1202 58.15 -13 -712
117b1fc4-26f4-414a-b503-5ebe458b08a5 0 0 0 0 417 0 0 0
1182f8c1-b66f-4e88-8816-498a62682b84 0 0 0 0 265 0 0 0
11849088-89cd-4bc6-a218-b43f073d58f3 1 3697 3989 292 4035 7.24 -47 -339
1184f4cd-1217-4b4d-84d6-440df018401b 1 66 354 288 684 42.11 -331 -619
1184f4cd-1217-4b4d-84d6-440df018401b 2 475 676 201 684 29.39 -9 -210
1187fb9d-0926-4b86-a70c-2cdf69614a88 0 0 0 0 296 0 0 0
1189a84f-3f01-42c1-b53c-112f17dad782 1 67 347 280 1643 17.04 -1297 -1577
118b298b-2275-4f8d-ba0e-87de9b5630c4 0 0 0 0 481 0 0 0
118dd847-a1f0-4b91-822b-249c7bdba9c6 1 225 404 179 451 39.69 -48 -227
118e555f-b292-4f87-9aad-823c528d0739 0 0 0 0 3040 0 0 0
119350bb-a73b-4873-a49c-70401479215e 0 0 0 0 1082 0 0 0
1196bf53-9fe2-4213-9158-38167363413c 0 0 0 0 6921 0 0 0
1196f88d-3c8d-4de8-a283-20db563274e3 1 27 424 397 437 90.85 -14 -411
1198d1a7-8bee-4872-b105-7f21f7f752d2 1 1504 1745 241 1789 13.47 -45 -286
119aea67-b344-42f6-9b7b-b4498b711a3f 0 0 0 0 337 0 0 0
119bb551-eb32-4280-8d71-3695285860c3 0 0 0 0 1912 0 0 0
119cd86f-98aa-4064-bd18-ddbc5dc5b679 1 61 511 450 535 84.11 -25 -475
119f6ac6-fa3f-4b5e-989d-7c91c078ac50 0 0 0 0 444 0 0 0
119f8157-a544-4caa-9d11-e96283444f38 1 3039 3080 41 3597 1.14 -518 -559
11a11b74-9061-4afa-bce7-db3a03a5eca6 0 0 0 0 206 0 0 0
11a5d896-75bb-4731-ad07-37460b9e57dd 1 66 526 460 667 68.97 -142 -602
11a71f8f-4fa8-4a09-8fa5-978aae171b60 0 0 0 0 446 0 0 0
11a8a6bb-28b8-416c-b0dd-71ffcae39fe3 1 144 199 55 350 15.71 -152 -207
11a8a6bb-28b8-416c-b0dd-71ffcae39fe3 2 262 345 83 350 23.71 -6 -89
11ae7e70-cf5f-4ba8-a90c-381a96badd7c 1 66 213 147 2010 7.31 -1798 -1945
11b367c0-c959-4862-81b8-46126f8d813c 0 0 0 0 665 0 0 0
11b68a52-9fda-437d-8c48-604c85ccdc96 0 0 0 0 261 0 0 0
11b6926e-68bd-4500-82d0-b34046eddc7b 0 0 0 0 215 0 0 0
11bb03f4-18d5-4e2e-b8b5-0a1cbd950b22 0 0 0 0 2043 0 0 0
11be71ec-15db-4fe6-ac12-9ad4ac3a424e 1 71 219 148 597 24.79 -379 -527
11be71ec-15db-4fe6-ac12-9ad4ac3a424e 2 280 574 294 597 49.25 -24 -318
11bef72a-44df-4c12-88ff-c6d6874b2e8f 1 75 385 310 1464 21.17 -1080 -1390
11bf991c-bb55-4035-b6a8-c9d8c5613cd1 0 0 0 0 1323 0 0 0
11c8f82c-e047-498a-b8c1-dc9e9e132d72 0 0 0 0 3593 0 0 0
11ca5122-e53c-4e7b-9996-353820d728a6 0 0 0 0 885 0 0 0
11d33286-1889-4fc5-bf79-e1191d088345 0 0 0 0 3725 0 0 0
11d42bc8-b177-4a8b-90c9-4e0686c718c6 1 10 56 46 420 10.95 -365 -411
11d42bc8-b177-4a8b-90c9-4e0686c718c6 2 59 321 262 420 62.38 -100 -362
11dbba4c-8c35-4e99-9416-9fa9a65d7f8e 0 0 0 0 455 0 0 0
11e1cf4c-2d81-42a0-8aea-2fe04e01ba9e 0 0 0 0 335 0 0 0
11ecd683-efce-4a1c-bf86-3444f3602483 0 0 0 0 1901 0 0 0
11edfb2c-9dae-47f4-bf13-f8f16a49f3a9 1 99 535 436 821 53.11 -287 -723
11edfb2c-9dae-47f4-bf13-f8f16a49f3a9 2 675 810 135 821 16.44 -12 -147
11eedcbc-af1e-4558-95b2-6a9ad8d57d96 0 0 0 0 763 0 0 0
11f0f78b-e651-4807-a35b-fb595e335715 1 1844 1885 41 2550 1.61 -666 -707
11f20032-f960-4117-9b6e-42c6f93b5dbb 1 59 542 483 579 83.42 -38 -521
11f52571-2944-46ce-8248-c2a254981c21 0 0 0 0 564 0 0 0
11f7aa02-fe20-4bc4-a6b2-5c46bf716008 0 0 0 0 2270 0 0 0
11fa8140-6053-4547-afd7-1453e3dff746 0 0 0 0 497 0 0 0
11fadff6-d7b1-4e82-97fc-393fca207f12 0 0 0 0 1981 0 0 0
11fbe000-85a9-4bed-ab00-110d888f19e7 0 0 0 0 606 0 0 0
11fd2db4-e18e-462d-a785-94d2acffa125 0 0 0 0 766 0 0 0
11fe3734-ab7e-4bcd-b453-7b9f0a932fed 0 0 0 0 558 0 0 0
1203c6d0-d560-4893-9a98-fb50ee0d48b8 1 68 319 251 349 71.92 -31 -282
12094a5e-19be-4a16-9e30-e8b4a3812833 1 227 521 294 589 49.92 -69 -363
120b018e-dc92-4190-b5bf-a60a3711c298 0 0 0 0 437 0 0 0
120b78cb-eb9f-448a-bccb-ebef0e41f676 1 61 650 589 814 72.36 -165 -754
120cf4c6-4065-454b-b724-02c9aea94fb1 0 0 0 0 2690 0 0 0
120dd05f-851a-48af-a4c3-f25b759d42c6 0 0 0 0 635 0 0 0
121a2c3f-1f40-433a-b2a3-77b339025583 1 294 455 161 536 30.04 -82 -243
121d0c35-ed60-4618-b5ee-7ee0c332f902 0 0 0 0 2131 0 0 0
121d3210-35b8-41bf-8183-5f53bc5d51c3 1 653 872 219 1014 21.6 -143 -362
121d3210-35b8-41bf-8183-5f53bc5d51c3 2 915 958 43 1014 4.24 -57 -100
121f9f15-e78d-458e-b58c-c4fcdd739bbf 0 0 0 0 155 0 0 0
1220c4aa-2a30-4ab5-92ff-e882191c720b 0 0 0 0 2562 0 0 0
1220f897-be0a-4da0-a704-90ebcaaf8d21 1 67 206 139 2614 5.32 -2409 -2548
1222016c-dd4f-4ef6-ab39-e114226283df 1 908 943 35 4497 0.78 -3555 -3590
12284c3e-4247-4fac-ae23-c67d206debe8 1 71 593 522 1850 28.22 -1258 -1780
12285bd0-0259-4020-9ad6-546ab4d5b6be 0 0 0 0 2617 0 0 0
122d25ee-9b0c-44f5-a5b9-e6050fa1459b 0 0 0 0 1871 0 0 0
122e3679-1242-47f8-b29c-b6edc866895b 0 0 0 0 1728 0 0 0
12336ffc-2941-4938-9603-d52a079274d7 1 24 206 182 1834 9.92 -1629 -1811
1235eab7-6051-4947-9799-a3e74d2390b8 0 0 0 0 1562 0 0 0
12385514-be4b-418c-bcd6-4112357cd4ae 1 41 205 164 756 21.69 -552 -716
12385514-be4b-418c-bcd6-4112357cd4ae 2 358 708 350 756 46.3 -49 -399
12403fce-292c-47dd-8b6c-fedf74186905 1 70 172 102 2130 4.79 -1959 -2061
12421ef2-47b2-43d2-b89e-2eac326b966f 0 0 0 0 523 0 0 0
124234c3-fa03-4463-8686-de321b5faf5f 1 21 753 732 756 96.83 -4 -736
12454d75-719a-4293-bd3a-dc9e98542ad6 1 246 519 273 533 51.22 -15 -288
1246a1ae-c94a-47dc-b165-6f6aa042e9ef 1 64 376 312 897 34.78 -522 -834
1246a1ae-c94a-47dc-b165-6f6aa042e9ef 2 518 861 343 897 38.24 -37 -380
124921e4-bb86-47ca-92e9-7515c98f83de 1 24 521 497 776 64.05 -256 -753
124921e4-bb86-47ca-92e9-7515c98f83de 2 601 748 147 776 18.94 -29 -176
124e2025-7c8c-4609-8130-b1c8f771b65c 0 0 0 0 299 0 0 0
12519793-e21a-4107-86f9-adc26dc59b39 1 7661 7841 180 7884 2.28 -44 -224
1256fcc0-3c63-4b27-9902-cb0bdc366687 1 2308 2480 172 2598 6.62 -119 -291
125835c4-7403-4f33-ad7e-2964a7341998 0 0 0 0 193 0 0 0
125a7d2b-7e30-4177-84b0-43fa5890a57b 1 103 478 375 484 77.48 -7 -382
125c5892-21d3-4825-9278-e7a8093061f2 1 2833 3180 347 3230 10.74 -51 -398
125e321a-2f86-494a-8472-70fd260585b1 1 809 1494 685 1541 44.45 -48 -733
125eaa1b-dffd-44cb-bcfd-51764fbe30bb 0 0 0 0 381 0 0 0
12609051-b18f-4e76-b248-3583496134f5 1 61 305 244 4341 5.62 -4037 -4281
1269c320-6927-4523-8ac5-30292c263667 0 0 0 0 333 0 0 0
1269d99e-ddf7-4d9a-91eb-77fafc7fb35f 0 0 0 0 214 0 0 0
126c131b-3133-41e4-af7d-9b28f4c2074b 0 0 0 0 302 0 0 0
126c563a-698f-4304-bc7b-25a3e789e4d3 0 0 0 0 1015 0 0 0
126f4eac-0f77-4581-ab15-0e7ced6c5f68 1 62 313 251 315 79.68 -3 -254
12708af3-449c-4cdc-bcc2-2d3952ef3d1b 0 0 0 0 4488 0 0 0
127137b2-c7d9-4b94-ab11-a8600fb12976 0 0 0 0 7499 0 0 0
1271b7ab-b64c-4891-8cb6-761996f2c589 0 0 0 0 240 0 0 0
12724ed4-0335-45fd-a5b4-4f85d7c0d4b8 1 27 203 176 827 21.28 -625 -801
12724ed4-0335-45fd-a5b4-4f85d7c0d4b8 2 222 413 191 827 23.1 -415 -606
12724ed4-0335-45fd-a5b4-4f85d7c0d4b8 3 630 785 155 827 18.74 -43 -198
12740b88-a334-4662-b1d0-563409b5e47f 1 26 264 238 8022 2.97 -7759 -7997
12740b88-a334-4662-b1d0-563409b5e47f 2 267 399 132 8022 1.65 -7624 -7756
127584d1-91d8-4dbd-a4fd-8a3ff29306c2 0 0 0 0 744 0 0 0
128054e6-b060-47a0-8dcf-7608c29c430f 1 1 494 493 660 74.7 -167 -660
128054e6-b060-47a0-8dcf-7608c29c430f 2 499 599 100 660 15.15 -62 -162
1280ae27-6cf2-4c79-bc7c-6660c42a9811 1 86 490 404 3017 13.39 -2528 -2932
1287318e-bbd9-4ab4-beb8-eec7e583b0a1 0 0 0 0 2324 0 0 0
128c0720-8345-402c-883a-de63f4db9405 1 71 320 249 365 68.22 -46 -295
12902f0d-63cd-47a0-8bcb-6958440a6418 0 0 0 0 821 0 0 0
1293baeb-3802-4a83-a1db-311b5740dfca 1 135 256 121 1132 10.69 -877 -998
1293baeb-3802-4a83-a1db-311b5740dfca 2 789 987 198 1132 17.49 -146 -344
1294940f-ed74-408b-9134-23b223af539b 0 0 0 0 306 0 0 0
1296d2d4-c828-420e-90ab-b13996d1956b 0 0 0 0 2681 0 0 0
1298c075-51ac-4340-9573-f030cbbf72aa 1 20 173 153 1518 10.08 -1346 -1499
1298c075-51ac-4340-9573-f030cbbf72aa 2 336 503 167 1518 11 -1016 -1183
1298c075-51ac-4340-9573-f030cbbf72aa 3 592 1467 875 1518 57.64 -52 -927
129910d0-65ac-461c-98b4-dcd3b0f480a1 1 67 307 240 2517 9.54 -2211 -2451
129910d0-65ac-461c-98b4-dcd3b0f480a1 2 311 525 214 2517 8.5 -1993 -2207
129cc298-953c-4fab-aab1-4bf92530b396 0 0 0 0 241 0 0 0
129e2940-1487-4e0c-aa81-56d6756f941c 0 0 0 0 1547 0 0 0
12a6070a-7761-4d7c-aff5-774a23f35fcf 1 352 467 115 880 13.07 -414 -529
12a6070a-7761-4d7c-aff5-774a23f35fcf 2 543 836 293 880 33.3 -45 -338
12a9a98a-96d5-46e6-8ce0-27b8c88265b2 1 259 610 351 648 54.17 -39 -390
12b39cc1-132a-4606-98e9-d4f2cd8c213b 0 0 0 0 1057 0 0 0
12b4e891-c5ae-45a6-91f5-f6f4103e9278 0 0 0 0 10722 0 0 0
12b5b648-d17f-4586-ad03-e76efeb52310 0 0 0 0 619 0 0 0
12bae251-5824-4d86-b6ad-06ad99f046b7 0 0 0 0 728 0 0 0
12c383d0-1a76-4e9b-88ea-d61408bffa40 1 23 356 333 366 90.98 -11 -344
12c5258b-fa40-4a57-8b4f-64eeb1579274 0 0 0 0 409 0 0 0
12c79372-9a1b-4ca9-b2a3-1c94598d0541 0 0 0 0 2446 0 0 0
12cc30d6-a090-4c62-9b06-ca6fc66b8db7 0 0 0 0 272 0 0 0
12d3a6c5-c511-442b-999f-5d0cb60d04ed 1 2526 2980 454 3050 14.89 -71 -525
12d632da-eef2-409a-9d33-3fde905e9f60 0 0 0 0 5788 0 0 0
12d72004-7204-494c-a3db-b49c5cf1f5a5 1 40 258 218 258 84.5 -1 -219
12da0e2a-cbf7-446f-a6a1-079ea0465d13 1 63 289 226 1003 22.53 -715 -941
12db239d-b946-4e67-85af-2998e9581ba5 1 16 110 94 348 27.01 -239 -333
12dc1f2e-892c-4311-9a06-71d319849af6 1 459 578 119 697 17.07 -120 -239
12def34e-9b0a-431c-8fe7-1b149fc6ffa7 1 1506 1546 40 5550 0.72 -4005 -4045
12e0e2f2-9870-4834-9051-bb966ef4d8e8 0 0 0 0 326 0 0 0
12e13b98-b156-4fd0-a9b5-ec1064624584 0 0 0 0 385 0 0 0
12e3b3d7-34ef-4f69-a97e-6608ede23eb7 1 25 2373 2348 2381 98.61 -9 -2357
12e61152-2ec9-4caf-b25a-195a0c56cf2d 1 1 28 27 712 3.79 -685 -712
12e61152-2ec9-4caf-b25a-195a0c56cf2d 2 29 251 222 712 31.18 -462 -684
12e61152-2ec9-4caf-b25a-195a0c56cf2d 3 258 312 54 712 7.58 -401 -455
12e61152-2ec9-4caf-b25a-195a0c56cf2d 4 361 396 35 712 4.92 -317 -352
12e61152-2ec9-4caf-b25a-195a0c56cf2d 5 397 468 71 712 9.97 -245 -316
12e6c46b-dc9d-4659-b782-7ec137e7ec24 0 0 0 0 685 0 0 0
12e700ff-2ad4-4f83-bc0a-d7d5eecf3aed 1 1 464 463 464 99.78 -1 -464
12ea1a6c-f793-46c1-aee6-47a3941af381 1 60 704 644 704 91.48 -1 -645
12ecc5e7-9fb8-4b23-981d-669e8a6dbbb3 1 160 288 128 335 38.21 -48 -176
12ed80c6-ed25-4fda-9b23-00566627a05f 0 0 0 0 302 0 0 0
12ef71db-3f7c-4a7e-be04-5ca37609c7ea 0 0 0 0 274 0 0 0
12fb3954-fe52-4271-9b74-217fafa2dc5a 0 0 0 0 1300 0 0 0
12fd542f-0419-4ad0-ba12-9daa8f4b16b5 0 0 0 0 714 0 0 0
12fe642e-ac1c-46d1-a13f-8034ee4f7976 0 0 0 0 401 0 0 0
13012384-9a30-48e7-8bb8-3b985d593a13 1 347 385 38 4795 0.79 -4411 -4449
